112.0,124.6772232055664,127.19416809082031,130.10763549804688,129.01255798339844
98.0,126.17893981933594,131.6845245361328,131.95046997070312,129.2212371826172
69.0,54.28520202636719,54.256649017333984,46.249977111816406,50.49482727050781
82.0,89.91297149658203,87.54561614990234,104.01191711425781,77.7879867553711
91.0,70.71737670898438,120.4201889038086,86.69052124023438,86.48838806152344
93.0,117.00495147705078,129.1568603515625,130.90264892578125,106.2920150756836
91.0,117.64077758789062,99.53555297851562,124.886474609375,117.93705749511719
95.0,96.54390716552734,100.7304916381836,111.3682861328125,96.31986236572266
111.0,127.8674087524414,132.00753784179688,129.79722595214844,129.36436462402344
96.0,96.1177749633789,100.10955810546875,75.89045715332031,108.60344696044922
97.0,102.18516540527344,93.83338165283203,92.67889404296875,64.15190124511719
124.0,124.30582427978516,121.65518951416016,107.18428802490234,107.12567901611328
95.0,106.0608901977539,67.90278625488281,62.30327606201172,87.84829711914062
107.0,125.78592681884766,113.23326110839844,126.41966247558594,124.08025360107422
83.0,114.37654876708984,95.5683364868164,133.20834350585938,103.02227020263672
84.0,128.14950561523438,130.2100830078125,101.25328826904297,115.66698455810547
50.0,54.83819580078125,57.988651275634766,49.56154251098633,56.346397399902344
28.0,28.150278091430664,31.654216766357422,30.414278030395508,27.82505989074707
87.0,122.73352813720703,118.44133758544922,72.94790649414062,126.86902618408203
16.0,14.897275924682617,14.817449569702148,13.762176513671875,15.815924644470215
57.0,84.1078109741211,57.40316390991211,61.263797760009766,60.463768005371094
111.0,127.17627716064453,130.4366455078125,133.73985290527344,128.37037658691406
113.0,128.6905517578125,131.7537384033203,128.12232971191406,116.73714447021484
20.0,22.8217716217041,24.146574020385742,18.28653907775879,22.675220489501953
130.0,93.96517181396484,128.5634307861328,107.15391540527344,90.49193572998047
119.0,114.55838012695312,130.4033203125,128.62033081054688,116.8278579711914
66.0,114.94657135009766,73.31971740722656,86.14048767089844,73.20648956298828
97.0,111.2539291381836,94.92620086669922,113.13406372070312,93.48407745361328
90.0,107.36016082763672,101.96757507324219,86.27247619628906,109.24549102783203
115.0,118.77937316894531,83.70182037353516,102.61463928222656,129.08009338378906
8.0,9.553007125854492,7.559817314147949,6.445730209350586,10.820303916931152
48.0,52.28196334838867,49.678585052490234,51.924713134765625,47.4921760559082
106.0,112.44681549072266,130.24594116210938,90.63531494140625,127.67973327636719
7.0,5.7441277503967285,3.657518148422241,5.053287506103516,5.640435695648193
11.0,16.429285049438477,17.04543685913086,15.08708381652832,15.162753105163574
19.0,30.73155403137207,29.559263229370117,29.381940841674805,31.828325271606445
21.0,22.745702743530273,31.851337432861328,24.977907180786133,24.297903060913086
50.0,58.68913269042969,59.74293518066406,59.75037384033203,54.763614654541016
130.0,128.98123168945312,130.60108947753906,130.49966430664062,119.41732025146484
28.0,40.120296478271484,29.222929000854492,34.74095153808594,31.81230926513672
18.0,27.79206657409668,26.430124282836914,17.410951614379883,22.8895263671875
10.0,9.364480972290039,11.482870101928711,9.792877197265625,9.533051490783691
59.0,62.68051528930664,69.57717895507812,62.79993438720703,59.82190704345703
109.0,126.62483215332031,130.84445190429688,135.29397583007812,129.25039672851562
114.0,95.09530639648438,99.87481689453125,89.99809265136719,87.89019775390625
47.0,38.69569396972656,44.39606475830078,33.97528076171875,47.71685791015625
130.0,125.3473892211914,99.35816192626953,119.22028350830078,129.60775756835938
92.0,125.77810668945312,117.9655532836914,85.16091918945312,77.68114471435547
21.0,15.191335678100586,19.72188949584961,14.441914558410645,17.392763137817383
79.0,83.50357818603516,107.4637222290039,118.02037048339844,83.35183715820312
114.0,117.86699676513672,124.81340789794922,122.52892303466797,108.14393615722656
29.0,27.608732223510742,31.413774490356445,37.91564178466797,29.454469680786133
26.0,27.482275009155273,33.64628601074219,27.010393142700195,29.64191436767578
97.0,128.5783233642578,131.22686767578125,125.61265563964844,104.85350799560547
130.0,94.3117904663086,130.40602111816406,125.08805084228516,118.87076568603516
15.0,16.14348030090332,23.629486083984375,19.370708465576172,20.587993621826172
103.0,99.06562042236328,126.9682846069336,100.71548461914062,124.68555450439453
37.0,53.70674514770508,50.21107864379883,39.886871337890625,39.43079376220703
114.0,128.6129150390625,124.55889129638672,115.46115112304688,106.07279205322266
100.0,106.81021881103516,125.09886932373047,100.94779968261719,111.87227630615234
21.0,15.694906234741211,24.505939483642578,17.71636390686035,21.15782356262207
54.0,34.29520034790039,48.631961822509766,55.23793029785156,51.161441802978516
72.0,87.09078979492188,89.90227508544922,84.93035125732422,69.67009735107422
28.0,24.342443466186523,29.640539169311523,22.6247615814209,22.498109817504883
128.0,128.537353515625,132.10678100585938,133.94993591308594,129.36534118652344
14.0,15.511926651000977,21.41218376159668,16.950510025024414,16.604717254638672
77.0,127.65766906738281,131.58106994628906,133.18502807617188,129.4540557861328
8.0,8.130720138549805,5.619065761566162,6.966618537902832,6.824830532073975
121.0,115.47621154785156,115.88284301757812,127.74981689453125,129.38636779785156
94.0,83.00721740722656,83.69658660888672,101.51666259765625,116.17200469970703
118.0,126.32996368408203,129.225830078125,118.48750305175781,128.6331024169922
50.0,85.4737777709961,71.0761489868164,60.68658447265625,84.6508560180664
130.0,128.7825469970703,116.4434585571289,117.65074920654297,129.6175079345703
126.0,87.86585998535156,131.99574279785156,102.50772094726562,91.67416381835938
113.0,128.6041717529297,113.60892486572266,122.14091491699219,127.23835754394531
10.0,6.367880344390869,10.062158584594727,5.643287658691406,9.511868476867676
34.0,27.393007278442383,31.191261291503906,36.06666564941406,28.071683883666992
107.0,128.7540283203125,131.83334350585938,134.23440551757812,128.79751586914062
63.0,100.61634063720703,74.67740631103516,100.36305236816406,83.34894561767578
90.0,83.97994995117188,96.34065246582031,104.97601318359375,112.31246948242188
8.0,9.424741744995117,3.728346586227417,5.737464427947998,4.902626991271973
9.0,9.678632736206055,9.307703971862793,9.364758491516113,10.24856948852539
130.0,129.03895568847656,130.66915893554688,125.70448303222656,128.95399475097656
58.0,67.18048095703125,121.04370880126953,85.78116607666016,107.9590072631836
118.0,123.65250396728516,130.34783935546875,125.87030029296875,129.21279907226562
89.0,129.12547302246094,131.95822143554688,93.69329833984375,112.40938568115234
116.0,125.47587585449219,131.97329711914062,121.93961334228516,102.46908569335938
115.0,112.31455993652344,129.998291015625,127.77206420898438,105.65985870361328
130.0,124.56082153320312,117.2757797241211,115.29351806640625,123.8289566040039
28.0,33.74942398071289,32.72684097290039,23.971200942993164,28.82472801208496
38.0,27.8430233001709,30.969499588012695,29.4910945892334,26.209768295288086
20.0,26.483861923217773,33.106170654296875,23.350008010864258,34.84814453125
85.0,39.87051773071289,54.33738327026367,44.626312255859375,47.54676055908203
55.0,90.59880828857422,70.27901458740234,51.023956298828125,91.9557876586914
128.0,121.68635559082031,131.80667114257812,117.58892822265625,125.83048248291016
130.0,99.16239166259766,119.8093490600586,125.8230209350586,124.81949615478516
82.0,121.73690795898438,94.531982421875,106.00616455078125,92.13481903076172
59.0,74.78934478759766,92.9838638305664,62.88568115234375,74.55535125732422
117.0,128.9154052734375,130.8576202392578,114.44074249267578,121.63416290283203
